Postal,Latitude,Longitude,Project,Street
159015,1.29206563082923,103.817295243256,TANGLIN VIEW,PRINCE CHARLES CRESCENT
469569,1.32151192590168,103.954436406196,COUNTRY PARK CONDOMINIUM,BEDOK ROAD
618726,1.33179151215894,103.724203131073,LAKE LIFE,TAO CHING ROAD
439865,1.29953088366938,103.899817468941,AMBER POINT,AMBER ROAD
NIL,1.29741406615935,103.83007375678,,HOOT KIAM ROAD
NIL,1.29854037898019,103.886730782754,THE MEYER PLACE,MEYER PLACE
568983,1.37223737569833,103.835575805252,WELLINGTON PARK,ELLINGTON SQUARE
259760,1.32257316934915,103.814245542255,CLUNY COURT,BUKIT TIMAH ROAD
259328,1.3167117072975,103.831260884709,PALM SPRING,EWE BOON ROAD
218814,1.31579600181524,103.852803381016,KENTISH LODGE,OXFORD ROAD
238748,1.29823105071516,103.842169287766,OXLEY GARDEN,OXLEY GARDEN
259820,1.31488980124556,103.832928141724,VOLARI,BALMORAL ROAD
NIL,1.37213583932585,103.768039068818,CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD
NIL,1.29592254754924,103.854865648531,,SEAH STREET
268831,1.31336187421516,103.805489545575,SUTTON PLACE,FARRER ROAD
NIL,1.33748407521285,103.959661548482,,UPPER CHANGI ROAD
278541,1.3105680797862,103.801793422088,THE ESTORIL,HOLLAND ROAD
NIL,1.37169704092361,103.769259171356,,CASHEW CRESCENT
NIL,1.31614569508923,103.902117304866,,LORONG 104 CHANGI
228084,1.30309676804775,103.846902022519,WILKIE 87,WILKIE ROAD
358458,1.33057571803681,103.867633781248,AO JIANG APARTMENTS,MEYAPPA CHETTIAR ROAD
417958,1.32053340414262,103.905772422058,SUITES @ EUNOS,JALAN YASIN
259822,1.31410302579534,103.830117618271,TREASURE ON BALMORAL,BALMORAL ROAD
535689,1.34621984801041,103.871951011762,THE SUNSHINE,SUNSHINE TERRACE
NIL,1.31405219760035,103.791269461812,TOHO MANSION,HOLLAND ROAD
417659,1.32831179573608,103.912674182664,D - HERITAGE APARTMENTS,LENGKONG EMPAT
NIL,1.29589170132349,103.825616506538,,CABLE ROAD
NIL,1.31417574516647,103.849438289401,,TRURO ROAD
258887,1.30935046456269,103.806952731688,VERDURE,HOLLAND ROAD
548130,1.35823629675027,103.881478634217,KOVAN CREST,KOVAN ROAD
678267,1.37608245627692,103.763653684562,MAYSPRINGS,PETIR ROAD
426118,1.31707778865881,103.912586407217,THE AMBRA,LORONG H TELOK KURAU
NIL,1.31404481904116,103.806948239034,POLLEN & BLEU,FARRER DRIVE
398628,1.31206999136037,103.883562422294,THE OCTET,LORONG 24 GEYLANG
289448,1.33586044945771,103.806541742377,HILLCREST PARK,GREENMEAD AVENUE
327977,1.32638091456351,103.86384065497,CITY REGENCY,MICHAEL'S ROAD
258868,1.30953812077317,103.806260290037,HOLLAND MEWS,HOLLAND ROAD
NIL,1.32115631416385,103.793605097983,,JALAN AMPANG
218817,1.31554373964712,103.852489365428,OXFORD SUITES,OXFORD ROAD
486850,1.34492485416954,103.963300627964,CHANGI GREEN,UPPER CHANGI ROAD EAST
465501,1.32428874155931,103.928788548655,BEDOK RESIDENCES,BEDOK NORTH DRIVE
238258,1.29204842022799,103.836395174222,RIVERGATE,ROBERTSON QUAY
219250,1.31305327939458,103.847585369175,KENG LEE COURT,KENG LEE ROAD
534260,1.37393257481077,103.901140296964,THE FLORIDA,HOUGANG AVENUE 7
NIL,1.29141476823963,103.77092919965,,PASIR PANJANG ROAD
536412,1.34917999877808,103.878657712313,ROSALIA PARK,LORONG ONG LYE
148958,1.29847306939968,103.801017701804,QUEENS,STIRLING ROAD
738087,1.44545498067158,103.806251245325,NORTHOAKS,WOODLANDS CRESCENT
539766,1.34430180599293,103.87298147093,THE QUINN,BARTLEY ROAD
NIL,1.34179541956966,103.785025683971,,HUA GUAN AVENUE
NIL,1.35574080714265,103.872724055114,,BOUNDARY ROAD
389758,1.31686635197385,103.888864581816,SIMSVILLE,GEYLANG EAST AVENUE 2
436608,1.29632226397917,103.872115571352,WATER PLACE,TANJONG RHU ROAD
738202,1.42720404874602,103.775571521814,CENTURY WOODS,WOODGROVE WALK
567707,1.39151464787178,103.850733365532,FLORAVIEW,ANG MO KIO STREET 66
424758,1.30626143546696,103.903455164493,TERRACE VIEW,ONAN ROAD
548132,1.35816624268407,103.881182455343,KOVAN ESQUIRE,KOVAN ROAD
169588,1.29009467445891,103.830092244754,EMERALD PARK,INDUS ROAD
NIL,1.29380993028204,103.825774999014,SEVEN HOLT ROAD,HOLT ROAD
416736,1.31938865434613,103.908010725846,THE VINES,LORONG SARINA
269707,1.32383512178761,103.809999570047,CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD
109026,1.27249762150495,103.807425370143,SKYLINE RESIDENCES,TELOK BLANGAH ROAD
806262,1.39119862454272,103.854699551753,FLORIDA PARK,SUNRISE WAY
468536,1.32347797756687,103.94932238778,BEDOKVILLE,JALAN LIMAU BALI
509383,1.37860805088851,103.957088540398,LOYANG GARDENS,JALAN LOYANG BESAR
NIL,1.32188707408489,103.805349164107,,CORONATION DRIVE
559265,1.36067569851296,103.873254343775,BRIGHTON VIEW,BRIGHTON AVENUE
276310,1.33217741819605,103.789228650764,THE TESSARINA,WILBY ROAD
579801,1.34770445210919,103.84302176065,RAFFLESIA CONDOMINIUM,BISHAN STREET 21
507502,1.36263874164687,103.964018858033,LOYANG VILLAS,LOYANG RISE
297975,1.3267783460571,103.819210355991,TUDOR TEN,TUDOR CLOSE
357710,1.344243662233,103.861136777012,DUNSFOLD RESIDENCES,DUNSFOLD DRIVE
117451,1.28857870447408,103.777218654539,LYNNSVILLE 331,PASIR PANJANG ROAD
808047,1.38334439364139,103.863787409565,MIMOSA PARK,MIMOSA CRESCENT
NIL,1.31077293553134,103.899849716962,,CARPMAEL ROAD
424482,1.31487132102133,103.897207799255,GALAXY TOWERS,ONAN ROAD
588635,1.34380014079045,103.787950670184,BINJAI CREST,JALAN KAMPONG CHANTEK
278636,1.31863081799089,103.780686822116,QUINTERRA,HOLLAND ROAD
NIL,1.3847320867776,103.87436901169,,JALAN KETUMBIT
258685,1.31064677029553,103.825226665699,SHANGRI-LA RESIDENCES,LADY HILL ROAD
669618,1.36303305207317,103.765919193284,HILLVIEW PARK,HILLVIEW AVENUE
NIL,1.32110045487335,103.835851113132,,BARKER ROAD
828760,1.40707857908411,103.901642416149,WATERTOWN,PUNGGOL CENTRAL
429026,1.30941222815183,103.912606742916,HERITAGE EAST,EAST COAST ROAD
NIL,1.35833161787518,103.760010714342,,JALAN REMAJA
NIL,1.30709512511284,103.821128310284,NASSIM WOODS,NASSIM HILL
228867,1.31317508970175,103.84379589573,PARC CENTENNIAL,KAMPONG JAVA ROAD
248184,1.29532249491123,103.827818619662,CHARLESTON,SHANGHAI ROAD
258117,1.31458588919369,103.836877329386,THE HERMITAGE,SARKIES ROAD
117526,1.27866845329678,103.787767087156,MENDON SPRING,PASIR PANJANG ROAD
807586,1.38105338728248,103.863805420837,NIM GARDENS,NIM ROAD
219606,1.31318091815407,103.847805816417,CARLYX GREEN,CARLISLE ROAD
NIL,1.36632659856196,103.864226430292,,PORTCHESTER AVENUE
138643,1.3017332215462,103.790000677857,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY
NIL,1.32151058152129,103.948267989687,,KEW LANE
455208,1.31312519718197,103.926325734684,CRESCENDO BUILDING,UPPER EAST COAST ROAD
387951,1.31592711089773,103.88894872228,FUYUEN COURT,LORONG 35 GEYLANG
NIL,1.33115314298847,103.791327102681,,CYPRESS AVENUE
399849,1.31419129803568,103.891500511283,GRANDLINK SQUARE,GUILLEMARD ROAD
423838,1.31169206684251,103.91161241775,TELOK MANSION,TELOK KURAU ROAD
259798,1.31483629325538,103.831578486871,THE OLIV,BALMORAL ROAD
307666,1.32398367225834,103.841435371237,THOMSON VALE,THOMSON ROAD
558457,1.35552594932454,103.866505161185,LA QUINTA PARK,CHUAN WALK
249723,1.3049000874396,103.826849935038,CUSCADEN RESIDENCES,CUSCADEN ROAD
528692,1.34926983619196,103.926962212323,WATERVIEW,TAMPINES AVENUE 1
NIL,1.32094395770304,103.947927205224,,KEW AVENUE
439866,1.29965226936593,103.898829231979,16 @ AMBER,AMBER ROAD
249063,1.29488940916723,103.816655765912,JERVOIS MEADOWS,JERVOIS ROAD
289854,1.33547154140138,103.808930802999,HILLCREST ARCADIA,ARCADIA ROAD
546920,1.3633753932994,103.874531123321,3@PHILLIPS,PHILLIPS AVENUE
NIL,1.32244111959336,103.953426221475,,BILAL LANE
NIL,1.32138058321407,103.911218198561,,LORONG MYDIN
398485,1.31225828970309,103.884662556039,GUILIN COURT,LORONG 26 GEYLANG
328784,1.32611836755303,103.85349601962,D'LOTUS,LORONG AMPAS
259750,1.32104508345248,103.822639719508,THE LEGACY,BUKIT TIMAH ROAD
466507,1.31578148106135,103.941424516025,THE BAYCOURT,UPPER EAST COAST ROAD
439872,1.3004607928715,103.901197702292,THE CAPE,AMBER ROAD
425571,1.3129561344729,103.915002346739,LIVINGSTON MANSIONS,LORONG L TELOK KURAU
NIL,1.31161466226623,103.881311583582,,LORONG 20 GEYLANG
189022,1.2979112266005,103.856337205734,LIANG SEAH PLACE,LIANG SEAH STREET
NIL,1.40629140646426,103.822576133351,,SPRINGSIDE VIEW
188098,1.29831078487357,103.856652279885,TANQUEELAN SUITES,TAN QUEE LAN STREET
NIL,1.32372191494195,103.853242143429,,KIM KEAT CLOSE
549036,1.35944493520846,103.876763724191,FORTUNA HILL,HILLSIDE DRIVE
259293,1.3123043049947,103.806574603712,SOMMERVILLE PARK,FARRER DRIVE
NIL,1.27533010374317,103.838747005808,ASIA GARDENS,EVERTON ROAD
NIL,1.3262404804449,103.813951067896,,ADAM ROAD
799734,1.38746726324191,103.875755589403,GERALD GARDENS,GERALD CRESCENT
417026,1.32277514689738,103.909811553258,EAST SHINE,LORONG MELAYU
229544,1.30912829551284,103.831608449156,THE CLAYMORE,CLAYMORE ROAD
218586,1.30967622003782,103.8521942271,THE BLISS,RACE COURSE ROAD
424776,1.30612102972866,103.903911457935,MALVERN SPRINGS,ONAN ROAD
449290,1.31008401622994,103.932193483205,LAGUNA PARK,MARINE PARADE ROAD
NIL,1.33503550444755,103.790466225234,,SWISS CLUB ROAD
456448,1.31346561025446,103.931426528083,EAST PALM,PALM ROAD
424808,1.30666665433208,103.911398464222,VILLA MARTIA,MARTIA ROAD
509456,1.38005079580317,103.96390014473,BLUWATERS 2,JALAN LOYANG BESAR
518209,1.37275956404089,103.944122454706,LIVIA,PASIR RIS GROVE
389365,1.31250268728,103.880368117228,LE REGAL,GEYLANG ROAD
248346,1.29434105033387,103.828440282424,RV RESIDENCES,RIVER VALLEY ROAD
219219,1.31600505513773,103.852068216051,KENT RESIDENCES,KENT ROAD
425603,1.31337528475137,103.914128295002,BLU CORAL,LORONG L TELOK KURAU
398415,1.31328282398417,103.885380449073,THE SUNFLOWER,LORONG 28 GEYLANG
659249,1.35541827342144,103.752758525845,GUILIN VIEW,BUKIT BATOK STREET 52
528591,1.35128440096023,103.927174717066,Q BAY RESIDENCES,TAMPINES STREET 86
519496,1.37431418159683,103.953576312462,EASTVALE,PASIR RIS DRIVE 3
418602,1.32661358707554,103.91503782277,KIMNAN PARK,JALAN SELAMAT
518770,1.38050561957002,103.935639085159,WHITEWATER,PASIR RIS STREET 72
258423,1.3117212610404,103.819495755222,NASSIM REGENCY,NASSIM ROAD
534232,1.33910236299134,103.884420057851,THE ARECA,BUNGA RAMPAI PLACE
258710,1.31724757482168,103.829972599976,CYAN,KENG CHIN ROAD
737922,1.43002887690681,103.785578945342,CASABLANCA,ROSEWOOD DRIVE
NIL,1.31275542607303,103.886949834246,,LORONG 32 GEYLANG
239319,1.29551691198911,103.838912924695,ATTITUDE AT KIM YAM,KIM YAM ROAD
329089,1.3269225590077,103.849241627567,PAPILLON,JALAN RAMA RAMA
NIL,1.30602369843302,103.788656666664,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE
467935,1.32325729330477,103.950223298949,BEDOK PARK,LIMAU GARDEN
307690,1.32141037498989,103.841399228185,NOVENA REGENCY,THOMSON ROAD
437276,1.30718630225685,103.899665947642,SERAYA 9,SERAYA LANE
NIL,1.3254153257394,103.954031728726,BEDOK GROVE,BEDOK RIA TERRACE
309838,1.32353748014392,103.848108217465,8 BASSEIN,BASSEIN ROAD
329370,1.32756140104684,103.843705507242,GALLERY FIFTEEN,JALAN DUSUN
238245,1.29026307473854,103.837158903917,ROBERTSON BLUE,ROBERTSON QUAY
427915,1.31438859863163,103.905170308151,JC VILLE,JOO CHIAT PLACE
329802,1.32572472557094,103.850395374025,BALESTIER PLAZA,BALESTIER ROAD
207855,1.31354230358907,103.858379378217,KERRISDALE,STURDEE ROAD
358249,1.34443081437529,103.868393020687,THE ACACIAS,SOMMERVILLE ROAD
229789,1.30812038350773,103.837940839529,THE PEAK @ CAIRNHILL II,CAIRNHILL CIRCLE
088660,1.27527115223134,103.83683222505,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD
258124,1.31433464817673,103.836585313525,RISING SUITES,SARKIES ROAD
238214,1.28984726949557,103.837905119838,WATERMARK ROBERTSON QUAY,RODYK STREET
328827,1.32537814125068,103.854016165616,KIM KEAT HOUSE,KIM KEAT ROAD
228031,1.30239669182336,103.849016257193,NIVEN SUITES,WILKIE TERRACE
NIL,1.3130265665644,103.842810141733,,JALAN ARUAN
466520,1.31481231358526,103.942590381528,VENEZIO,UPPER EAST COAST ROAD
828689,1.40110792368694,103.916187274016,THE TERRACE,EDGEDALE PLAINS
535131,1.36169891704107,103.890840106092,FORTUNE PARK,TAMPINES ROAD
NIL,1.30974134218175,103.831883449455,,DRAYCOTT DRIVE
547802,1.35469117147162,103.875392408709,CASA RIVIERA,LIM TUA TOW ROAD
NIL,1.375599309284,103.828438921519,,UPPER THOMSON ROAD
259888,1.31546636181031,103.834295750594,THE BALMORAL SPRING,BALMORAL CRESCENT
258374,1.30725683177637,103.82570235412,NASSIM LODGE,NASSIM ROAD
307762,1.31537474151035,103.842399862835,THE LINCOLN RESIDENCES,SURREY ROAD
519464,1.36935578997996,103.96010365742,THE ESPARIS,PASIR RIS DRIVE 4
NIL,1.3275248380354,103.822072161435,,MERRYN ROAD
466456,1.3138495703282,103.938098437733,THE TROPIC GARDENS,UPPER EAST COAST ROAD
329779,1.32519991303347,103.851016892874,SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD
438840,1.3073785621602,103.89936217947,HAIG GROVE,HAIG AVENUE
279133,1.31188577363171,103.785171040671,HENRY PARK,GROVE DRIVE
099454,1.27224289288466,103.827478990765,HARBOUR SUITES,KAMPONG BAHRU ROAD
NIL,1.29737860639546,103.843222328094,THE OXLEY,OXLEY RISE
307460,1.31871823757918,103.839116638344,VILLAS @ GILSTEAD,GILSTEAD ROAD
437872,1.29811494090058,103.887990324917,EQUATORIAL APARTMENTS,MEYER ROAD
NIL,1.31233791565848,103.884864920272,,LORONG 26 GEYLANG
NIL,1.31581254157168,103.891341525461,,LORONG 41 GEYLANG
NIL,1.29469446566934,103.820835566971,JJ'S RESIDENCES @ JERVOIS,JERVOIS ROAD
538470,1.34577324917144,103.878074119446,BARTLEY VILLAS,HOW SUN WALK
308349,1.31513812749679,103.842640203235,IRIDIUM,LINCOLN ROAD
449034,1.30634097648337,103.921967931856,NEPTUNE COURT,MARINE VISTA
568431,1.35287544100903,103.862291216899,GOLDENHILL PARK CONDOMINIUM,MEI HWAN DRIVE
423468,1.31140197550491,103.900410772179,IVORY,CEYLON LANE
768966,1.42487565111348,103.849316787127,LILYDALE,YISHUN AVENUE 6
269269,1.31976479310688,103.79525287583,ASTRID MEADOWS,CORONATION ROAD WEST
258015,1.30602324204144,103.824219945074,ST MARTIN'S,MARTIN'S DRIVE
648709,1.351658572253,103.698244836321,WESTVILLE,WESTWOOD WALK
NIL,1.31120243888114,103.826052000999,,ORANGE GROVE ROAD
NIL,1.30998581183292,103.901976297639,,JOO CHIAT ROAD
218926,1.31409213027811,103.852946523501,SUITES @ OWEN,OWEN ROAD
098608,1.250280180425,103.846845621866,THE BERTHSIDE,OCEAN DRIVE
329507,1.32601051852889,103.851626759554,THE VIRIDIAN,JALAN AMPAS
809563,1.38749719368728,103.866745243927,DEDAP GARDENS,DEDAP LINK
309494,1.31765462879834,103.836535043005,CHANCERY ESQUIRE,CHANCERY LANE
288352,1.32456554554328,103.812187010308,SHELFORD GREEN,SHELFORD ROAD
458950,1.31186408450585,103.923826324456,AXIS @ SIGLAP,EAST COAST TERRACE
NIL,1.32361877452617,103.786969606079,,GREENLEAF GROVE
466616,1.32045577770528,103.954735585255,BAGNALL COURT,UPPER EAST COAST ROAD
NIL,1.33573533396902,103.780002142695,,KING ALBERT PARK
425530,1.31193967328085,103.912609925323,GRACE GARDEN,LORONG L TELOK KURAU
547933,1.3623095296565,103.873853433408,LEITH GROVE,LEITH PARK
436892,1.2996229254987,103.883776609641,EMERALD EAST,TANJONG RHU ROAD
438049,1.29928948887165,103.888693485053,8M RESIDENCES,MARGATE ROAD
229675,1.30909309395997,103.836029312423,CAIRNHILL MANSIONS,CAIRNHILL ROAD
NIL,1.30936948081612,103.862759811631,,PENHAS ROAD
425672,1.31262539510929,103.911249147718,SAPPHIRE COURT,LORONG K TELOK KURAU
NIL,1.35803921867434,103.866864564288,,CARISBROOKE GROVE
NIL,1.31630784676473,103.83986146719,D'EVELYN,EVELYN ROAD
309061,1.31496035037873,103.838459402687,GILSTEAD TWO,GILSTEAD ROAD
649817,1.34441776633792,103.717307539241,PARC VISTA,CORPORATION ROAD
679239,1.36921315744535,103.768887111597,CHESTNUT GARDENS,CHESTNUT GARDENS
079118,1.27388660363947,103.846235542245,EON SHENTON,SHENTON WAY
239497,1.29106601785927,103.834498880998,TRIBECA,KIM SENG ROAD
768432,1.44011371491662,103.831274059974,YISHUN EMERALD,CANBERRA DRIVE
257872,1.32030517860828,103.82480838421,THE EQUATORIAL,STEVENS ROAD
248648,1.30231817080689,103.824973438871,ORCHARD BEL AIR,ORCHARD BOULEVARD
573911,1.35276069925484,103.850963107518,SKY VUE,BISHAN STREET 15
425266,1.31114499548612,103.916123058693,THE LUCENT,LORONG N TELOK KURAU
NIL,1.33728097608425,103.956025296472,,JALAN ANGIN LAUT
NIL,1.28376533848313,103.785120418046,,ZEHNDER ROAD
NIL,1.32719134646543,103.850294008283,BOON TECK TOWERS,BOON TECK ROAD
417104,1.32189602855267,103.909352749897,D' CASITA,LORONG MARZUKI
358831,1.33012677800843,103.867597970399,PARC ASTON,LEICESTER ROAD
536974,1.36692681231009,103.891476870811,PEOPLE'S GARDEN,LORONG 5 REALTY PARK
574281,1.34281095712781,103.836355759674,WESTLAKE GARDENS,WESTLAKE AVENUE
NIL,1.31513971397048,103.934749193288,,EVERGREEN GARDENS
NIL,1.31481809446397,103.883081304571,,LORONG 25A GEYLANG
329640,1.32472684199303,103.849470225477,NOVA 88,BHAMO ROAD
258269,1.319232244052,103.8280620023,ROBIN RESIDENCES,ROBIN DRIVE
259920,1.31629068148045,103.834366825125,SUI GENERIS,BALMORAL CRESCENT
348234,1.33152702851843,103.869513741741,SENNETT RESIDENCE,PHENG GECK AVENUE
259785,1.3139244734642,103.830437709726,THREE BALMORAL,BALMORAL ROAD
448912,1.30706067431792,103.923769732724,MANDARIN GARDENS,SIGLAP ROAD
257724,1.30858689106333,103.819893500465,BOTANIC GARDENS VIEW,TAMAN SERASI
429665,1.30803647339768,103.900775732944,THE VANDERLINT,CEYLON ROAD
278966,1.30996393214842,103.796330683977,WARNER COURT,HOLLAND AVENUE
768235,1.41774118984509,103.847010342238,THE SHAUGHNESSY,MILTONIA CLOSE
NIL,1.30437169629691,103.890049203927,,GOODMAN ROAD
329699,1.32129143429011,103.852179456118,CITY SUITES,BALESTIER ROAD
437894,1.29768110596319,103.889729287279,LA MEYER,MEYER ROAD
423858,1.30948276318531,103.911720115974,VIBES @ EAST COAST,TELOK KURAU ROAD
436917,1.29673208730623,103.87063419752,PARKSHORE,TANJONG RHU ROAD
239191,1.29732760228355,103.83322191012,LEONIE HILL RESIDENCES,LEONIE HILL ROAD
248969,1.29640300522909,103.829758292446,KASTURINA LODGE,KAY POH ROAD
248744,1.29456208085489,103.827368709132,NATHAN RESIDENCES,NATHAN ROAD
NIL,1.31512401228357,103.84281813604,,LINCOLN ROAD
388038,1.31525713994805,103.887174862981,MANSIONS 28,LORONG 31 GEYLANG
249587,1.29973944173202,103.827560672938,THE COLONNADE,GRANGE ROAD
NIL,1.32027089529717,103.921243476085,,TAMAN SIGLAP
257848,1.31502432605995,103.826570312809,FIFTY-TWO STEVENS,STEVENS ROAD
424167,1.30852360222634,103.913880478426,ST PATRICK'S GREEN,PATRICK'S ROAD
259342,1.31771205897931,103.829154889671,CLIFTEN,EWE BOON ROAD
534956,1.34614410522487,103.880437144978,LA DOLCE VITA,UPPER PAYA LEBAR ROAD
249444,1.29404275502163,103.826067811629,HOLT RESIDENCES,HOLT ROAD
535966,1.34849399459708,103.881926835862,LLYN GARDENS,PAYA LEBAR WALK
416953,1.32167520272373,103.910592815024,E7 LODGE,LORONG MELAYU
427800,1.31376062248789,103.901762873018,EVERITT EDGE,JOO CHIAT PLACE
424894,1.30706456216466,103.900744955945,ISUITES @ MARSHALL,MARSHALL ROAD
308143,1.31908636997898,103.847053580169,1 MOULMEIN RISE,MOULMEIN RISE
388153,1.31394040444436,103.88356091618,THE CENTREN,LORONG 27 GEYLANG
358459,1.33067325977267,103.867454592316,RIDGE COURT,MEYAPPA CHETTIAR ROAD
437277,1.30650809346921,103.899787099891,SERAYA COURT,SERAYA LANE
398209,1.31354882467611,103.887931252628,THE ETAGE,LORONG 34 GEYLANG
347554,1.33321343691729,103.871203224731,WAN THO LODGE,WAN THO AVENUE
308362,1.31596822029119,103.84339151806,ROSEVALE,LINCOLN ROAD
247998,1.30226796267569,103.817795028994,TANGLIN HILL CONDOMINIUM,TANGLIN RISE
NIL,1.29216567699524,103.840705157578,RIVIERA POINT,KIM YAM ROAD
NIL,1.36055365769619,103.880863353423,,FLOWER ROAD
678950,1.37238800555419,103.764686569887,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE
128805,1.31756792362147,103.760950142464,REGENT PARK,JALAN LEMPENG
738019,1.41768256734499,103.758375657634,BUKIT VILLAS,RASOK DRIVE
207557,1.311577219382,103.859941095391,TYRWHITT 139,TYRWHITT ROAD
329610,1.32769210794587,103.850925051742,BOON TECK LODGE,BOON TECK ROAD
559864,1.3614196623173,103.859726450029,SERANGOON GARDEN ESTATE,BLANDFORD DRIVE
534729,1.36209946740312,103.886835430404,SUITES @ KOVAN,UPPER SERANGOON ROAD
117662,1.28042838697799,103.789753437443,BANYAN PARK,CHWEE CHIAN ROAD
329001,1.32661285068822,103.864339686311,RIO GARDENS,JALAN TAMAN
554775,1.34968122486053,103.866445369852,AMARANDA GARDENS,SERANGOON AVENUE 3
486185,1.33088358827194,103.950617826499,SUMMER GARDENS,UPPER CHANGI ROAD EAST
259329,1.31592773856319,103.830429040993,SPRING RESIDENCES,EWE BOON ROAD
098583,1.25177731533735,103.847671974369,THE AZURE,OCEAN DRIVE
NIL,1.31383231368458,103.844640797204,,KENG LEE ROAD
NIL,1.32529919178648,103.821095855005,,CAMBORNE ROAD
NIL,1.31233683465574,103.932444963954,,NALLUR ROAD
398308,1.31212753143261,103.886814275583,REZI 3TWO,LORONG 32 GEYLANG
NIL,1.30226064049976,103.846948201998,,SOPHIA ROAD
NIL,1.31703294666601,103.909658948045,,LORONG G TELOK KURAU
NIL,1.31089699129543,103.912134071613,,LORONG M TELOK KURAU
NIL,1.32662941011712,103.85053192754,,JALAN KEMAMAN
308651,1.32376568191686,103.843395379054,NOVENA HILL,JALAN NOVENA
068803,1.27929491386806,103.850552623612,ONE SHENTON,SHENTON WAY
427962,1.31488272296557,103.907503321323,ENVIO,JOO CHIAT PLACE
545076,1.39202430708239,103.896214703952,COMPASS HEIGHTS,SENGKANG SQUARE
426446,1.31620610979175,103.903596995542,THE ELEGANCE @ CHANGI,LORONG 107 CHANGI
NIL,1.31327571956204,103.940409082708,,BAYSHORE ROAD
258015,1.30602324204144,103.824219945074,ST MARTIN RESIDENCE,MARTIN'S DRIVE
NIL,1.35923035706258,103.874843571272,,HONG LEE PLACE
NIL,1.31210798854856,103.772234402638,,CLEMENTI ROAD
298808,1.32865923404594,103.820422048241,KHEAM HOCK GARDENS,KHEAM HOCK ROAD
669599,1.35590905178531,103.76073531599,HILLVIEW RESIDENCE,HILLVIEW AVENUE
468774,1.32018015967023,103.95249687891,PALM TREE NINES,JALAN HAJI SALAM
NIL,1.31545214659464,103.851429873685,,OWEN ROAD
NIL,1.34863108327621,103.788117035585,,GREENBANK PARK
NIL,1.36217685285793,103.969578157474,CHANGI GARDEN,JALAN MARIAM
308729,1.32357151793007,103.841133415932,NOVENA LODGE,JALAN MERLIMAU
425283,1.30965618729175,103.908797761325,HOMEY GARDENS,LORONG M TELOK KURAU
424143,1.30816008690644,103.912217322271,ST PATRICK'S COURT,PATRICK'S ROAD
436883,1.29843730060616,103.884408021083,THE LINE @ TANJONG RHU,TANJONG RHU ROAD
118684,1.28888048243284,103.77609616815,PALM MANSIONS,PASIR PANJANG ROAD
425666,1.31233587446049,103.909950111712,VERANDA,LORONG K TELOK KURAU
398361,1.31268470316216,103.885941244972,SUITES 28,LORONG 30 GEYLANG
576438,1.36002616972159,103.831111682,COUNTRY ESQUIRE,LORONG PUNTONG
258128,1.31337529745342,103.836295870569,SARKIES MANSIONS,SARKIES ROAD
NIL,1.31731625722101,103.873703444598,,LORONG 3 GEYLANG
NIL,1.30555648376903,103.906706601481,SEA AVENUE MANSIONS,SEA AVENUE
269145,1.32356459106384,103.802441266313,DUCHESS GARDEN,DUCHESS AVENUE
127155,1.30984611329576,103.761919659542,WESTPEAK TERRACE,WEST COAST WALK
737822,1.4305453041958,103.784051921319,WOODHAVEN,WOODGROVE AVENUE
NIL,1.31186883709574,103.903296564491,,EVERITT ROAD
556125,1.34858741668023,103.867524716657,THE SUNNYDALE,SERANGOON AVENUE 3
739865,1.41458562749156,103.75881577234,PINE VILLAS,JALAN BUMBONG
249616,1.30437750284668,103.8226594615,GRANGE RESIDENCES,GRANGE ROAD
238374,1.29639111945044,103.834694192111,THE VERV @ RV,RIVER VALLEY ROAD
229717,1.30883087550062,103.837130247196,THE EDGE ON CAIRNHILL,CAIRNHILL ROAD
388066,1.31458206613495,103.886280315206,TORIEVIEW MANSIONS,LORONG 29 GEYLANG
238551,1.3010978804743,103.830563219179,PATERSON SUITES,PATERSON ROAD
415888,1.32336668903631,103.909270308547,KIARA 10,LORONG MARZUKI
117752,1.27728558824324,103.793122156661,FRAGRANCE COURT,YEW SIANG ROAD
NIL,1.31315255590486,103.877522007799,,LORONG 13 GEYLANG
465411,1.32767658775034,103.949805173068,THE GLADES,BEDOK RISE
416914,1.32088202092247,103.910092007142,PALMERA EAST,LORONG MELAYU
549844,1.36463592235525,103.876134811972,NANYANG PARK,CHUAN HOE AVENUE
358092,1.34750409146187,103.870825600257,VAUGHAN GARDEN,VAUGHAN ROAD
789318,1.38508668412353,103.837744255942,PRESIDENT GARDENS,LENTOR GREEN
238107,1.29717534151177,103.836031934608,SKYPARK,THOMAS WALK
387991,1.31572497044575,103.888037485239,CARMI MANSIONS,LORONG 33 GEYLANG
329951,1.32243120928584,103.852488874961,VICTORY POINT,AVA ROAD
NIL,1.32924915944487,103.943092844954,,JALAN TANJONG
277528,1.31984727587083,103.78741968323,MING TECK PARK,MARYLAND DRIVE
